duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
86.8571428571,2,727,897794,Reporters With Masks,8196,354,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.",journalist risks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's5': 1})",7,2,7,0.8945341176,"Counter({'none': 0.9540150126456223, 's5': 0.04598498735437779})",0.7142857143,"Counter({'none': 0.8571428571428571, 's5': 0.14285714285714285})",0.0459849874,0.9540150126,0,0,0,0
65,2,744,898055,Channel Tunnel Service Returning to Normal,1545,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's11': 1, 's10': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1, 's6': 1, 's1': 1})",17,12,7,0.9917987022,"Counter({'none': 0.9965877244054606, 's8': 0.0034122755945392973, 's3': 0.0034122755945392973, 's2': 0.0034122755945392973, 's11': 0.0034122755945392973, 's10': 0.0034122755945392973, 's7': 0.0034122755945392973, 's9': 0.0034122755945392973, 's5': 0.0034122755945392973, 's4': 0.0034122755945392973, 's6': 0.0034122755945392973, 's1': 0.0034122755945392973})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's6': 0.14285714285714285, 's1': 0.14285714285714285})",0.0034122756,0.9965877244,1,1,0,0
200.1428571429,2,686,898525,Marijuana for the Sick,11290,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s3': 4, 's2': 4, 's1': 4, 's6': 4, 'none': 3, 's7': 3, 's5': 3, 's4': 3})",28,8,7,0.94685065,"Counter({'none': 0.9817171386693492, 's3': 0.018282861330650702, 's2': 0.018282861330650702, 's1': 0.018282861330650702, 's6': 0.018282861330650702, 's7': 0.01685917014094688, 's5': 0.01685917014094688, 's4': 0.01685917014094688})",0.3937041351,"Counter({'s3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's6': 0.5714285714285714, 'none': 0.42857142857142855, 's7': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855})",0.0182828613,0.9817171387,0,0,0,0
47.2857142857,2,622,899929,Court Denies Kevorkian Has a Right To Aid Suicide,11289,393,Identify documents that discuss mercy killings.,mercy killing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's5': 2, 's3': 1, 's1': 1, 's7': 1, 's6': 1, 's4': 1})",12,7,7,0.7481795304,"Counter({'none': 0.8828279382070394, 's5': 0.1171720617929607, 's3': 0.0012802064237159114, 's1': 0.0012802064237159114, 's7': 0.0012802064237159114, 's6': 0.0012802064237159114, 's4': 0.0012802064237159114})",0.495630871,"Counter({'none': 0.7142857142857143, 's5': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.1171720618,0.8828279382,2,1,1,1
139.2857142857,2,751,900017,Just a Few Words About Computing,9317,344,The availability of E-mail to many people through their job or school affiliation has allowed for many efficiencies in communications but also has provided the opportunity for abuses. What steps have been taken world-wide by those bearing the cost of E-mail to prevent excesses?,Abuses of E-Mail,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's7': 2, 's4': 2, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's9': 1, 's5': 1, 's6': 1, 's11': 1})",18,12,7,0.8908447858,"Counter({'none': 0.9535427534657192, 's7': 0.0464572465342808, 's4': 0.0464572465342808, 's8': 0.0029251669028889605, 's3': 0.0029251669028889605, 's2': 0.0029251669028889605, 's1': 0.0029251669028889605, 's10': 0.0029251669028889605, 's9': 0.0029251669028889605, 's5': 0.0029251669028889605, 's6': 0.0029251669028889605, 's11': 0.0029251669028889605})",0.4964953063,"Counter({'none': 0.7142857142857143, 's7': 0.2857142857142857, 's4': 0.2857142857142857, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285, 's11': 0.14285714285714285})",0.0464572465,0.9535427535,0,0,0,0
74.8571428571,2,856,900034,Navy Moves to Aid Shrike Imperiled by Its Gunnery Practice,9809,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's12': 1, 's11': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1, 's2': 1, 's1': 1})",15,10,7,0.9011634671,"Counter({'none': 0.9581056872679107, 's3': 0.04189431273208949, 's1': 0.039256449617822486, 's12': 0.002637863114267, 's11': 0.002637863114267, 's7': 0.002637863114267, 's6': 0.002637863114267, 's5': 0.002637863114267, 's4': 0.002637863114267, 's2': 0.002637863114267})",0.4880952381,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.0418943127,0.9581056873,0,0,0,0
135.7142857143,2,543,900321,Peru Police Arrest 2 for Interviewing Rebels,8173,354,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.",journalist risks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's9': 3, 's1': 3, 's6': 3, 's8': 2, 's5': 2, 's4': 2, 's3': 1, 's2': 1, 's7': 1})",22,10,7,0.8478088167,"Counter({'none': 0.937083656064572, 's9': 0.06291634393542794, 's1': 0.06291634393542794, 's6': 0.06291634393542794, 's8': 0.061439047107396706, 's5': 0.00577936331544492, 's4': 0.00577936331544492, 's3': 0.0043020664874136826, 's2': 0.0043020664874136826, 's7': 0.0043020664874136826})",0.3848972882,"Counter({'none': 0.5714285714285714, 's9': 0.42857142857142855, 's1': 0.42857142857142855, 's6': 0.42857142857142855, 's8': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285})",0.0629163439,0.9370836561,2,1,0,0
128.4285714286,2,554,900478,"French Troops Die in an African Clash, and Some Question Why",10489,620,How did France respond to protests against its nuclear testing in the South Pacific?,France nuclear testing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's2': 1, 's7': 1, 's6': 1, 's9': 1, 's4': 1})",12,7,7,0.9963641056,"Counter({'none': 0.9984998774090529, 's8': 0.0015001225909473377, 's2': 0.0015001225909473377, 's7': 0.0015001225909473377, 's6': 0.0015001225909473377, 's9': 0.0015001225909473377, 's4': 0.0015001225909473377})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's9': 0.14285714285714285, 's4': 0.14285714285714285})",0.0015001226,0.9984998774,0,0,0,0
42.4285714286,2,565,900658,U.S. Prosecutors in 6 Cities File Charges of Smuggling Refrigeration Gas,10189,362,Identify incidents of human smuggling.,human smuggling,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",13,8,7,0.9969954186,"Counter({'none': 0.9987480526567646, 's3': 0.0012519473432356066, 's2': 0.0012519473432356066, 's1': 0.0012519473432356066, 's7': 0.0012519473432356066, 's6': 0.0012519473432356066, 's5': 0.0012519473432356066, 's4': 0.0012519473432356066})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0012519473,0.9987480527,0,0,0,0
85.2857142857,2,874,901523,Serbia's Socialist Rulers Face A Growing Split Over Protests,7804,423,"Find references to Milosevic's wife, Mirjana Markovic.","Milosevic, Mirjana Markovic",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,2,1,0,0
124.2857142857,2,684,901545,Betrayed in the Classroom,5979,379,Identify documents that discuss mainstreaming children with physical or mental impairments.,mainstreaming,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's4': 3, 's8': 2, 's3': 2, 's2': 2, 's1': 2, 's7': 2, 's9': 2, 's5': 2, 's6': 2})",23,10,7,0.6087228888,"Counter({'none': 0.8114222043618754, 's4': 0.18857779563812463, 's8': 0.05597006675296307, 's3': 0.05597006675296307, 's2': 0.05597006675296307, 's1': 0.05597006675296307, 's7': 0.05597006675296307, 's9': 0.05597006675296307, 's5': 0.05597006675296307, 's6': 0.05597006675296307})",0.3650793651,"Counter({'none': 0.5714285714285714, 's4': 0.42857142857142855, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's7': 0.2857142857142857, 's9': 0.2857142857142857, 's5': 0.2857142857142857, 's6': 0.2857142857142857})",0.1885777956,0.8114222044,2,1,1,1
95.8571428571,2,923,901755,Medals of Honor Awarded at Last To Black World War II Soldiers,9378,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s13': 4, 's8': 3, 's1': 3, 's10': 3, 's6': 3, 's5': 3, 'none': 3, 's12': 3, 's4': 3, 's9': 2, 's2': 2, 's7': 2, 's14': 2, 's3': 2, 's11': 2})",40,15,7,0.4746543319,"Counter({'none': 0.7409467129046833, 's13': 0.2590532870953167, 's8': 0.07319419064544376, 's1': 0.07319419064544376, 's10': 0.07319419064544376, 's6': 0.07319419064544376, 's5': 0.07319419064544376, 's12': 0.07319419064544376, 's4': 0.07319419064544376, 's9': 0.007120393900617503, 's2': 0.007120393900617503, 's7': 0.007120393900617503, 's14': 0.007120393900617503, 's3': 0.007120393900617503, 's11': 0.007120393900617503})",0.3047587508,"Counter({'s13': 0.5714285714285714, 's8': 0.42857142857142855, 's1': 0.42857142857142855, 's10': 0.42857142857142855, 's6': 0.42857142857142855, 's5': 0.42857142857142855, 'none': 0.42857142857142855, 's12': 0.42857142857142855, 's4': 0.42857142857142855, 's9': 0.2857142857142857, 's2': 0.2857142857142857, 's7': 0.2857142857142857, 's14': 0.2857142857142857, 's3': 0.2857142857142857, 's11': 0.2857142857142857})",0.2590532871,0.7409467129,2,1,1,2
67.2857142857,2,686,902017,Pataki Wary on Financing Of a Hudson Freight Tunnel,1533,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's9': 2, 's8': 2, 's3': 2, 's2': 2, 's1': 2, 's7': 2, 's6': 2, 's5': 2, 's4': 2})",23,10,7,0.9815143289,"Counter({'none': 0.9928796060993826, 's9': 0.007120393900617503, 's8': 0.007120393900617503, 's3': 0.007120393900617503, 's2': 0.007120393900617503, 's1': 0.007120393900617503, 's7': 0.007120393900617503, 's6': 0.007120393900617503, 's5': 0.007120393900617503, 's4': 0.007120393900617503})",0.5238095238,"Counter({'none': 0.7142857142857143, 's9': 0.2857142857142857, 's8': 0.2857142857142857, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857})",0.0071203939,0.9928796061,0,0,0,0
41.2857142857,2,922,902211,Rock Singer's Raucous Role: Serbia's Jeer Leader,7797,423,"Find references to Milosevic's wife, Mirjana Markovic.","Milosevic, Mirjana Markovic",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,2,1,0,0
103.1428571429,2,809,902569,Wildlife Bureau Weighs Eco-tourism Policy,9829,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's12': 1, 's11': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1, 's2': 1, 's1': 1})",17,12,7,0.9965161868,"Counter({'none': 0.9985708527189021, 's8': 0.0014291472810979504, 's3': 0.0014291472810979504, 's12': 0.0014291472810979504, 's11': 0.0014291472810979504, 's10': 0.0014291472810979504, 's7': 0.0014291472810979504, 's6': 0.0014291472810979504, 's5': 0.0014291472810979504, 's4': 0.0014291472810979504, 's2': 0.0014291472810979504, 's1': 0.0014291472810979504})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.0014291473,0.9985708527,0,0,0,0
93.8571428571,2,561,904084,Thriller in an Icily Futuristic Tokyo,643,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
61.2857142857,2,631,904165,Fighting Wet War to Restore Service,1522,363,What disasters have occurred in tunnels used for transportation?,transportation tunnel disasters,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's1': 2, 's5': 2, 's9': 1, 's2': 1, 's10': 1, 's6': 1, 's4': 1})",14,8,7,0.7909170763,"Counter({'none': 0.9045690215327253, 's1': 0.09543097846727457, 's5': 0.09543097846727457, 's9': 0.0011845776760059028, 's2': 0.0011845776760059028, 's10': 0.0011845776760059028, 's6': 0.0011845776760059028, 's4': 0.0011845776760059028})",0.5016439278,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857, 's5': 0.2857142857142857, 's9': 0.14285714285714285, 's2': 0.14285714285714285, 's10': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.0954309785,0.9045690215,1,1,1,1
41.2857142857,2,754,904166,France and Germany to Discuss Joint Nuclear Deterrent,10511,620,How did France respond to protests against its nuclear testing in the South Pacific?,France nuclear testing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
40.1428571429,2,840,904995,The Stray Cats of Australia: 9 Lives Seen as 9 Too Many,9771,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's12': 1, 's11': 1, 's10': 1, 's7': 1, 's6': 1, 's5': 1, 's9': 1, 's13': 1, 's2': 1, 's4': 1, 's1': 1})",19,14,7,0.9964710025,"Counter({'none': 0.9985453229762495, 's8': 0.0014546770237503796, 's3': 0.0014546770237503796, 's12': 0.0014546770237503796, 's11': 0.0014546770237503796, 's10': 0.0014546770237503796, 's7': 0.0014546770237503796, 's6': 0.0014546770237503796, 's5': 0.0014546770237503796, 's9': 0.0014546770237503796, 's13': 0.0014546770237503796, 's2': 0.0014546770237503796, 's4': 0.0014546770237503796, 's1': 0.0014546770237503796})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285, 's13': 0.14285714285714285, 's2': 0.14285714285714285, 's4': 0.14285714285714285, 's1': 0.14285714285714285})",0.001454677,0.998545323,1,1,0,0
75,2,715,905182,Educators Generally Favor Clinton's College Proposal,7269,690,Find documents which describe an advantage in hiring potential or increased income for graduates of U.S. colleges.,college education advantage,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's9': 1, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's7': 1, 's5': 1, 's6': 1, 's12': 1, 's4': 1, 's11': 1})",18,13,7,0.990179691,"Counter({'none': 0.9959893405134577, 's9': 0.004010659486542272, 's8': 0.004010659486542272, 's3': 0.004010659486542272, 's2': 0.004010659486542272, 's1': 0.004010659486542272, 's10': 0.004010659486542272, 's7': 0.004010659486542272, 's5': 0.004010659486542272, 's6': 0.004010659486542272, 's12': 0.004010659486542272, 's4': 0.004010659486542272, 's11': 0.004010659486542272})",0.7142857143,"Counter({'none': 0.8571428571428571, 's9': 0.14285714285714285, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285, 's12': 0.14285714285714285, 's4': 0.14285714285714285, 's11': 0.14285714285714285})",0.0040106595,0.9959893405,0,0,0,0
60.4285714286,2,599,905381,Gambling Proponents See Indian Casinos as Alternative,12391,372,Identify documents that discuss the growth of Native American casino gambling.,Native American casino,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's8': 1})",8,3,7,0.8394928132,"Counter({'none': 0.9280797346201191, 's2': 0.07192026537988085, 's8': 0.07192026537988085})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's8': 0.14285714285714285})",0.0719202654,0.9280797346,2,1,0,0
174.8571428571,2,663,905958,Fire Island Losing Battle to Save Plovers,9843,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's1': 2, 's8': 1, 's3': 1, 's2': 1, 's10': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1})",15,10,7,0.8909321505,"Counter({'none': 0.9534671219234171, 's1': 0.046532878076582934, 's2': 0.04562219082216492, 's8': 0.0009106872544180159, 's3': 0.0009106872544180159, 's10': 0.0009106872544180159, 's7': 0.0009106872544180159, 's9': 0.0009106872544180159, 's5': 0.0009106872544180159, 's4': 0.0009106872544180159})",0.4880952381,"Counter({'none': 0.7142857142857143, 's1': 0.2857142857142857, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0465328781,0.9534671219,0,0,0,0
